------ラジオ------
https://simul.drdi.st.nhk/live/3/joined/master.m3u8　「Radio,日本/NHK AM」
https://www.youtube.com/watch?v=3VMVxDQW1zY   「佳山明生,氷雨 (1977)」　#51ccce　地平線#576b7c　雨　雲2
https://www.youtube.com/watch?v=1at6oIlkrEA   「ハイ・ファイ・セット,燃える秋 (1977)」　#f97a7b　地平線#b68576
https://www.youtube.com/watch?v=WU_0YOAH7DA   「ジョー山中,人間の証明のテーマ (1977)」　#26a765　地平線#44c53e
https://www.youtube.com/watch?v=b_nI3H0VbtI   「松崎しげる,愛のメモリー (1977)」
https://www.youtube.com/watch?v=CqRvZjabTJo   「狩人,あずさ2号 (1977)」
https://www.youtube.com/watch?v=_i0BKOSlYok   「大野雄二,ルパン三世のテーマ (1978)」　#98243d　地平線#6b82bf　星
https://www.youtube.com/watch?v=7cbilDso2jE   「大野雄二,ルパン三世 愛のテーマ(1978)」　#e23cc7　地平線#d0e189　星
https://www.youtube.com/watch?v=NXJ_v4t9Mk0   「中島みゆき,わかれうた (1978)」
https://www.youtube.com/watch?v=VWZasBSOxSw   「サーカス,Mr. サマータイム (1978)」
https://www.youtube.com/watch?v=cgGkWhwK65Y   「原田真二,タイム・トラベル (1978)」　#3bf180　地平線#fbf8b8
https://www.youtube.com/watch?v=Aspcj5txFEc   「山口百恵,プレイバック part2 (1978)」　#99561f　地平線#228a78
https://www.youtube.com/watch?v=eej83iBb1r4   「ピンク・レディー ,S・O・S (1978) 」　#d23fd8　地平線#40b0d1
https://www.youtube.com/watch?v=CIVzybd6Eu8   「岩崎宏美,シンデレラハネムーン (1978)」　#373b4a　地平線#63425b　星
https://www.youtube.com/watch?v=2T7TXVtGGFc   「Yellow Magic Orchestra,♪Tong Poo (1978)」　#bb64df　地平線#8cf173　雲1
https://www.youtube.com/watch?v=T_Nj3bYRe6Y   「柳ジョージ&レイニーウッド,雨に泣いてる… (1978)」
https://www.youtube.com/watch?v=k6q51JTwwds   「鏑木創,♪江戸川乱歩の美女シリーズのテーマ (1978)」　#289d62　地平線#48c742
https://www.youtube.com/watch?v=4GHawDuY1ZE   「堀内孝雄,君の瞳は10000ボルト (1978)」　#6d33b1　地平線#8455d3　雲1
https://www.youtube.com/watch?v=YixAD9GIAuY   「大貫妙子,4:00AM (1978)」　#5c9e4c　地平線#9fd555　雲1　夜
https://www.youtube.com/watch?v=-BfKP9ENkIw   「海援隊,思えば遠くへ来たもんだ (1978)」　#99d2f9　地平線#e8f0fd　雲1
https://www.youtube.com/watch?v=a0TXEknrACU   「庄野真代,飛んでイスタンブール (1978)」
https://www.youtube.com/watch?v=Ht2EjtUgbRU   「沢田研二,カサブランカ・ダンディ (1979)」　#fa9aa8　地平線#2263ac　星
https://www.youtube.com/watch?v=nuU2YHtxMik   「松原みき,真夜中のドア〜stay with me (1979)」　星　夜
https://www.youtube.com/watch?v=yICQ4uOw4mc   「チューリップ,虹とスニーカーの頃 (1979)」　#7f4735　地平線#674942
https://www.youtube.com/watch?v=QzMk7a_bi5w   「水谷豊,カリフォルニア・コネクション (1979)」　#4669a3　地平線#557abe　雲1
https://www.youtube.com/watch?v=5raK_iAFrn8   「久保田早紀,異邦人 (1979)」　#a54695　地平線#bf6a97　雲1
https://www.youtube.com/watch?v=3n9zr4iDWB8   「松坂慶子,愛の水中花 (1979)」　#a84b95　地平線#bc6591　雲1
https://www.youtube.com/watch?v=uTqUiqszKAg   「ゴダイゴ,銀河鉄道999 (1979)」　#595959　地平線#64fbf8　星
https://www.youtube.com/watch?v=a74vjYOKFiw   「堺正章,この道の果てまでも (1979)」　#506c34　地平線#709241　雲1
https://www.youtube.com/watch?v=BbXkEohNee4   「中村雅俊,時代遅れの恋人たち(1979)」　#8ecbef　地平線#eaf4fb　雲1
https://www.youtube.com/watch?v=8siTvDAUoWw   「前野曜子,蘇える金狼のテーマ(1979)」　#626c1c　地平線#77a741　雲1
https://www.youtube.com/watch?v=UIcBM6nqnIY   「布施明,君は薔薇より美しい(1979)」　#269a5e　地平線#50c14c
https://www.youtube.com/watch?v=WUeJ0p-16_c   「アリス,冬の稲妻 (1979)」　#2e6cc0　地平線#498cd5　雲1
https://www.youtube.com/watch?v=7-czvbQxqTQ   「SHŌGUN,Bad City (1979)」
https://www.youtube.com/watch?v=jaS5yjYSAS0   「EPO,DOWN TOWN (1980)」
https://www.youtube.com/watch?v=IoyKoOCPieg   「田原俊彦,哀愁でいと (1980)」　#7edf9c　地平線#ecfcf1　雲1
https://www.youtube.com/watch?v=sOq44B6njQE   「尾崎亜美,オリビアを聴きながら (1980)」　#762bad　地平線#81af28　雲1
https://www.youtube.com/watch?v=XE45nsroFTE   「山下達郎,RIDE ON TIME (1980)」　#22a45e　地平線#46bb88
https://www.youtube.com/watch?v=bULzrmJ0FMU   「岡田奈々,静舞 (1980)」　#4e9c20　地平線#9f8d35
https://www.youtube.com/watch?v=hUfTDQru5yI   「沢田研二,TOKIO (1980)」　#454653　地平線#5f5c71　星
https://www.youtube.com/watch?v=c1OWW4Svato   「海援隊,人として (1980)」　#1f96c1　地平線#3ca6d0　雲1
https://www.youtube.com/watch?v=NDUNVQwW_bo   「山本譲二,みちのくひとり旅 (1980)」
https://www.youtube.com/watch?v=KBVRjMnJfN0   「オフコース,Yes-No (1980)」　#f0ee8c　地平線#accb90
https://www.youtube.com/watch?v=adu4_yzQjes   「もんた＆ブラザーズ,ダンシング・オールナイト (1980)」　#865824　地平線#a7782d
https://www.youtube.com/watch?v=817-MDcen9U   「森田童子,たとえば僕が死んだら (1980)」　#3d8956　地平線#44ad75　雲1
https://www.youtube.com/watch?v=lqOVap4FzFs   「松山千春,長い夜(1981)」　#595959　地平線#92706b　星
https://www.youtube.com/watch?v=n7XYTaKVcSg   「佐野元春,サムデイ (1981)」　#8de5ef　地平線#f2c1d7　雲1
https://www.youtube.com/watch?v=9YYsG4D6JAE   「Journey,♪Captured (1981)」　#8b4c2c　地平線#ae692e
https://www.youtube.com/watch?v=tGzS70EnrEE   「浜田省吾,悲しみは雪のように (1981)」　#2649a7　地平線#607ec4　雲1
https://www.youtube.com/watch?v=g0p_jI6T2WQ   「泰葉,フライディ・チャイナタウン (1981)」　#2e67bd　地平線#4b8cd4　雲1
https://www.youtube.com/watch?v=BKfKW6OiL4E   「南佳孝,スローなブギにしてくれ(I want you) (1981)」　#34d6a5　地平線#d32d2f
https://www.youtube.com/watch?v=hhNi01ByA5Q   「矢野顕子,春咲小紅 (1981)」　#8b1e94　地平線#b452bf　雲1
https://www.youtube.com/watch?v=ZX3q5YyIxyk   「堀江淳,メモリーグラス (1981)」　#7826b5　地平線#715a2b
https://www.youtube.com/watch?v=og3-Z3ysjfc   「石川ひとみ,まちぶせ (1981)」　#8b522b　地平線#be7e3f　雲1
https://www.youtube.com/watch?v=WojtxUZvuKA   「松田聖子,夏の扉 (1981)」　#279eab　地平線#41c6b5
https://www.youtube.com/watch?v=7joUwfRpJbE   「松本伊代,センチメンタル・ジャーニー (1981)」　#8b8e22　地平線#7e9c49
https://www.youtube.com/watch?v=L-hyY-1luHs   「大滝詠一,君は天然色 (1981)」　#8737b0　地平線#b14bc0
https://www.youtube.com/watch?v=BVXf-f9ukj4   「近藤真彦,ギンギラにさりげなく (1981)」　#ffff98　地平線#c3f3eb
https://www.youtube.com/watch?v=ekcUo8s7M1g   「前野曜子,コブラ (1982)」　#57191b　地平線#892988　雨　星　雲2
https://www.youtube.com/watch?v=2ljSD1rZzUE   「稲垣潤一,ドラマティック・レイン (1982)」　#ca8df6　地平線#f9c8fa　雨　雲2
https://www.youtube.com/watch?v=HaqiC3y-VAM   「岩崎宏美,聖母たちのララバイ (1982)」　#23a25e　地平線#48c346
https://www.youtube.com/watch?v=miAawzeIzgE   「Vangelis,♪Blade Runner (End Titles) (1982)」　#3c113e　地平線#5f7786　雨　星　雲2
https://www.youtube.com/watch?v=HAh_Z4Uq0UM   「中森明菜,スローモーション (1982)」　#aacfff　地平線#53c1dc　雲1
https://www.youtube.com/watch?v=i5U93W19Ays   「中森明菜,セカンド・ラブ (1982)」　#4666a2　地平線#5a7abc　雲1
https://www.youtube.com/watch?v=OPoSXc_ODdg   「井上陽水,リバーサイド ホテル (1982)」　#2a2cca　地平線#3195c4　雲1　音量-20%
https://www.youtube.com/watch?v=RwEh816XjUk   「梅沢富美男,夢芝居 (1982)」　#552b93　地平線#b8336b　星
https://www.youtube.com/watch?v=3FyizIIXxJ0   「チョー・ヨンピル,釜山港へ帰れ (1982)」　#8f7125　地平線#6e592a
https://www.youtube.com/watch?v=B5Y33pYdGvc   「森進一,森のリヴェイラ (1982)」　#adf0f8　地平線#d5fad5　雲1
https://www.youtube.com/watch?v=mPPofU1RJ6k   「H2O,想い出がいっぱい (1983)」　#98d1ff　地平線#cff5ee　雲2
https://www.youtube.com/watch?v=f7nGMOIApdo   「中村雅俊,恋人も濡れる街角 (1983)」　#9cacf6　地平線#35a9b1　雲1　雨
https://www.youtube.com/watch?v=e-dsvxgKY50   「薬師丸ひろ子,探偵物語 (1983)」　#8b5680　地平線#b13e71　雲2
https://www.youtube.com/watch?v=OKizrDxp54c   「村下孝蔵,初恋 (1983)」　#966c27　地平線#ab9330
https://www.youtube.com/watch?v=3poKT6YOmkM   「村下孝蔵,踊り子 (1983)」　#563193　地平線#b33267　星
https://www.youtube.com/watch?v=T9xhbcNT8eU   「アンルイス,あゝ無情 (1983)」　#2a859b　地平線#aa3789
https://www.youtube.com/watch?v=_1nuZWeubsM   「EPO,う、ふ、ふ、ふ、 (1983)」　#fafa3f　地平線#e6a6ee
https://www.youtube.com/watch?v=DUmG1SlR8fs   「Yellow Magic Orchestra,君に、胸キュン。 (1983)」　#512e8a　地平線#b8386c　星
https://www.youtube.com/watch?v=WTFtASx0rUQ   「原田知世,時をかける少女 (1983)」　#8828aa　地平線#9234d2　雲1　星
https://www.youtube.com/watch?v=QpL-ED9cQ5I   「原田知世,守ってあげたい (1983)」　#ecfa77　地平線#d5f2c5
https://www.youtube.com/watch?v=z68BtO2WbGw   「原田知世,悲しいくらいほんとの話 (1983)」　#9aa6d1　地平線#f9caeb　星
https://www.youtube.com/watch?v=nnL_iEHs-gw   「原田知世,地下鉄のザジ (1983)」　#8e6f24　地平線#715b28
https://www.youtube.com/watch?v=5GxpyQvxllA   「尾崎豊,OH MY LITTLE GIRL (1983)」　#844829　地平線#b4682e　雲1
https://www.youtube.com/watch?v=6q6GtPdVHL4   「杏里,悲しみがとまらない (1983)」　#516e32　地平線#739241　雲1
https://www.youtube.com/watch?v=y0Fa0pSnGvw   「森昌子,越冬つばめ (1984)」
https://www.youtube.com/watch?v=2-PVyOHIZD0   「渡辺典子,晴れときどき殺人 (1984)」　#8e5720　地平線#a97529
https://www.youtube.com/watch?v=DPewNou-fO8   「小泉今日子,迷宮のアンドローラ (1984)」　#61c85c　地平線#4f639c
https://www.youtube.com/watch?v=gjlUnc4ITaw   「稲垣潤一,あの頃のまま (1984)」　#9f7a28　地平線#7683c6　雲1
https://www.youtube.com/watch?v=rhzCVTihtcI   「桜庭伸幸,U.W.F.プロレス・メインテーマ (1984)」　#917323　地平線#725826
https://www.youtube.com/watch?v=dvbjQoX9p6o   「チェッカーズ,ギザギザハートの子守唄 (1984)」　#3e8b58　地平線#46aa78　雲1
https://www.youtube.com/watch?v=zEaL3JlIH3Y   「クリスタルキング,愛をとりもどせ!! (1984)」　#4268b9　地平線#7186c7　雲1
https://www.youtube.com/watch?v=VmDlcTA0Xb4   「原田知世,天国にいちばん近い島 (1984)」　#bdd7fd　地平線#fffafa　雲1
https://www.youtube.com/watch?v=dIZR_giAF98   「薬師丸ひろ子,Woman"Wの悲劇"より (1984)」　#662e81　地平線#240d38　星
https://www.youtube.com/watch?v=p-Ob_3NEBaM   「薬師丸ひろ子,メインテーマ (1984)」　#3985d3　地平線#48b2d9
https://www.youtube.com/watch?v=MH2Yqs5JqJQ   「杉山清貴&オメガトライブ,SUMMER SUSPICION (1984)」　#24a9ac　地平線#48a8cf　雲1
https://www.youtube.com/watch?v=AQCinctvWes   「チェッカーズ,ジュリアの傷心 (1984)」　#45639d　地平線#5e7cbb　雲1
https://www.youtube.com/watch?v=PhAjY67NR9k   「テレサ・テン,つぐない (1984)」　#825220　地平線#ac7a30　雲1
https://www.youtube.com/watch?v=XF1Sf8R3qTc   「アンルイス,六本木心中 (1984)」　#2a879b　地平線#aa3784
https://www.youtube.com/watch?v=f3533dSIR8s   「ダ・カーポ,空からこぼれたStory (1984)」　#84f8eb　地平線#d2f7f1　雲2
https://www.youtube.com/watch?v=glvOJJqdTMU   「中森明菜,北ウイング (1984)」　#61d9ac　地平線#a4db54　雲1
https://www.youtube.com/watch?v=Z5rUfRIEA6g   「中森明菜,サザン・ウインド (1984)」　#306ec3　地平線#488cd2　雲1
https://www.youtube.com/watch?v=T_lC2O1oIew   「竹内まりや,Plastic Love (1984)」　#a24c92　地平線#be6893　雲1
https://www.youtube.com/watch?v=5mUadWssSr0   「松原みき, ガンモ・ドキッ! (1984)」　#d746d7　地平線#d746d7
https://www.youtube.com/watch?v=G-2521vjBl4   「安全地帯,じれったい (1984)」　#f5c43f　地平線#f5c43f　  星
https://www.youtube.com/watch?v=rRWMyMXpQ3o   「大沢誉志幸,そして、僕は途方に暮れる (1984)」　#38dac6　地平線#fcf771
https://www.youtube.com/watch?v=uujn5RS6Xfk   「杉山清貴&オメガトライブ,ふたりの夏物語 NEVER ENDING SUMMER(1985)」　#6bdbf9　地平線#faf7fc　雲2
https://www.youtube.com/watch?v=0AlITEvgs1Y   「REBECCA,フレンズ (1985)」　#0d0f1d　地平線#1c373f　星
https://www.youtube.com/watch?v=2nywqC0LYtw   「薬師丸ひろ子,ステキな恋の忘れ方 (1985)」　#44659b　地平線#5a7dc2　雲1
https://www.youtube.com/watch?v=jUExRUa37Gg   「薬師丸ひろ子,天に星、地に花 (1985)」　#060811　地平線#2e2248　星
https://www.youtube.com/watch?v=6XhNRzcPOZQ   「浜田省吾,もうひとつの土曜日 (1985)」　#32736a　地平線#bd769b　雲1
https://www.youtube.com/watch?v=5_L4GTzaNEU   「中村あゆみ,翼の折れたエンジェル (1985)」　#7f37a5　地平線#ad53c2　雲1
https://www.youtube.com/watch?v=IZ0Ojj7acgg   「C-C-B,ロマンティックか止まらない (1985)」　#487c3f　地平線#7da643　雲1
https://www.youtube.com/watch?v=JqRPs9hBap8   「郷ひろみ,2億4千万の瞳 -ｴｷｿﾞﾁｯｸ・ｼﾞｬﾊﾟﾝ- (1985)」　#872192　地平線#b056bb　星
https://www.youtube.com/watch?v=GWiovtCkI60   「吉幾三,俺ら東京さ行ぐだ (1985)」　#22388b　地平線#52678c　星
https://www.youtube.com/watch?v=pbU0gfyYnRA   「Vince DiCola,♪Training Montage～Rocky IV～(1985)」　#475865　地平線#606d83　開始13秒
https://www.youtube.com/watch?v=wwviSbvkixE   「金指英樹,♪マッハライダー (1985)」　#7636bd　地平線#8050cd　雲1
https://www.youtube.com/watch?v=dbHPwFo_28o   「小林明子,恋におちて -Fall in love- (1985)」
https://www.youtube.com/watch?v=zO9jyCiZKyk   「小林旭,熱き心に (1985)」　#f4a17e　地平線#db853b
https://www.youtube.com/watch?v=yYl3_9jNZlc   「武田鉄矢,少年期 (1985)」　#a86544　地平線#5f534c　雲2
https://www.youtube.com/watch?v=1-Oz1ezLpGA   「原田知世,早春物語 (1985)」　#a54890　地平線#bb6d94　雲1
https://www.youtube.com/watch?v=dgRmO8MrRA4   「HOUND DOG,ff (フォルティシモ) (1985)」　
https://www.youtube.com/watch?v=_-TMxqEZE5s   「秋元薫,Dress Down (1986)」　#4e8244　地平線#779e43　雲1
https://www.youtube.com/watch?v=Wwj6XE0eZmA   「渡辺典子,火の鳥 (1986)」　#30455c　地平線#4b6186　星
https://www.youtube.com/watch?v=JzuRmX-_jjQ   「原田知世,どうしてますか (1986)」　#c2eefc　地平線#f45ac5
https://www.youtube.com/watch?v=YG63daY07M4   「原田知世,雨のプラネタリウム (1986)」　#8664e9　地平線#a67914
https://www.youtube.com/watch?v=HIKICYrP4Sc   「薬師丸ひろ子,紳士同盟 (1986)」　#844c2d　地平線#ae6a32
https://www.youtube.com/watch?v=Bl6asXoLUYE   「北島三郎,北の漁場 (1986)」　#6bdbf9　地平線#faf7fc　雲2
https://www.youtube.com/watch?v=tDSJxAwKbaI   「坂本龍一,G.T. (1986)」　#3e5fb4　地平線#7789c9　雲1
https://www.youtube.com/watch?v=_ZaDQL6fobA   「坂本龍一,Ballet Mécanique (1986)」　#6e9c3f　地平線#251b3d　星　雲1
https://www.youtube.com/watch?v=ppoJSwrrneg   「TomCat,Tough Boy (1986)」　#29849b　地平線#a93989
https://www.youtube.com/watch?v=0fYjTjXupGg   「堀内孝雄,愛しき日々 (1986)」　#8637ae　地平線#aa52bc　雲1
https://www.youtube.com/watch?v=TSkNEeJsJbQ   「ムーンライダーズ,9月の海はクラゲの海(1986)」　#111224　地平線#193139　星
https://www.youtube.com/watch?v=hOrmu8X2A1g   「德永英明,レイニーブルー (1986)」　#9b7a29　地平線#675026
https://www.youtube.com/watch?v=Hbz042hIn9E   「中山美穂,WAKU WAKUさせて (1986)」　#7835bf　地平線#8050cb　雲1
https://www.youtube.com/watch?v=KHmXH3lHCR0   「小泉今日子,夜明けのMEW (1986)」　#09090d　地平線#222020　星
https://www.youtube.com/watch?v=LBJC4nT-1NM   「安全地帯,プルシアンブルーの肖像 (1986)」　#a24c93　地平線#be6891　雲1
https://www.youtube.com/watch?v=SrUp0YU11BE   「加藤登紀子,時には昔の話を (1987)」　#7439b1　地平線#8054d0　雲1
https://www.youtube.com/watch?v=CYweetJWgoA   「カルロス・トシキ&オメガトライブ,君は1000% (1987)」　#6bdbf9　地平線#faf7fc　雲2
https://www.youtube.com/watch?v=qNj-POo12_E   「森川由加里,SHOW ME (1987)」　#8a5420　地平線#a97a2b
https://www.youtube.com/watch?v=x-_yZKI7EhE   「プリンセス プリンセス,世界でいちばん熱い夏 (1987)」　#b68b34　地平線#59a5bd　雲2
https://www.youtube.com/watch?v=xB0ASKeCB6s   「小泉今日子,水のルージュ (1987)」　#2f95ca　地平線#5c4540
https://www.youtube.com/watch?v=220KV8WmbdI   「小泉今日子,木枯らしに抱かれて (1987)」　#6f5c39　地平線#5c33b8　雲1
https://www.youtube.com/watch?v=2fYI-2EhwE4   「小比類巻かほる,Hold On Me (1987)」　#278da3　地平線#a43982
https://www.youtube.com/watch?v=H1AI37YhxxI   「長渕剛,ろくなもんじゃねえ (1987)」　#855c27　地平線#b59635　雲1
https://www.youtube.com/watch?v=P8I5SqN1rYQ   「やしきたかじん,ICHIZU (1987)」　#0b0b34　地平線#419f83　星
https://www.youtube.com/watch?v=-ZpQmBhxOT0   「松任谷由実,リフレインが叫んでる (1988)」　#b68b26　地平線#667186
https://www.youtube.com/watch?v=Ezf1jDeLGsY   「REBECCA,MOON (1988)」　#0d101b　地平線#202b3e　星
https://www.youtube.com/watch?v=rzfLx6TVCv0   「プリンセス プリンセス,M (1988)」　#2796a6　地平線#40ccbd　雲1
https://www.youtube.com/watch?v=KRsg4sy9yqo   「井上陽水,今夜、私に (1988)」　夜　星　音量+10%
https://www.youtube.com/watch?v=InPGzqxwlFg   「TMNETWORK,BEYOND THE TIME (メビウスの宇宙を越えて) (1988)」　#4725ad　地平線#38c5b7　星
https://www.youtube.com/watch?v=fCzj_4bQWnU   「斉藤由貴&来生たかお,ORACION -祈り- (1988)」　#14145a　地平線#8141a2　星　音量+8%
https://www.youtube.com/watch?v=sM5RRkIH6Kc   「岡村靖幸,SUPER GIRL (1988)」　#218495　地平線#30997a
https://www.youtube.com/watch?v=by-107dCuJo   「小比類巻かほる,TONIGHT (1988)」　#0f1122　地平線#19333c　星
https://www.youtube.com/watch?v=wcvnmwrsJn8   「Wink,愛が止まらない ～Turn it Into Love～ (1988)」　#7333be　地平線#7c4ed0　雲1　音量-5%
https://www.youtube.com/watch?v=XT8eyaJWIFw   「渡辺美里,君の弱さ (1988)」　#8d6529　地平線#ac9334　雲1
https://www.youtube.com/watch?v=VT1GnjxcwZc   「工藤静香,MUGO・ん・・・色っぽい (1988)」　#9f28a2　地平線#4ad0c1　雲1　音量-5%
https://www.youtube.com/watch?v=585XYrAKzlQ   「田原俊彦,抱きしめてTONIGHT(1988)」　#060813　地平線#2e2246　星
https://www.youtube.com/watch?v=XFGWYi_cAx4   「光GENJI,パラダイス銀河 (1988)」　#15155c　地平線#201c1c　星
https://www.youtube.com/watch?v=wcvnmwrsJn8   「Wink,愛が止まらない ～Turn it Into Love～ (1988)」　#7333be　地平線#7c4ed0　雲1　音量-5%
https://www.youtube.com/watch?v=GK4jviXPzMU   「山城祥二,♪AKIRA (1988)」　#532d95　地平線#b33669　星
https://www.youtube.com/watch?v=erFZkw5aoXI   「小泉今日子,快盗ルビイ (1988)」　#977621　地平線#6c5729
https://www.youtube.com/watch?v=MrcNSFYCxf4   「BARBEE BOYS,目を閉じておいてよ (1989)」　#542e91　地平線#b4376a　星
